קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
16,2008,30/06/2015,חלמיש 6,11196-130-117,דירה בבית קומות,4.5,חמש עשרה,110,"1,865,000 ₪"
0,0,22/06/2015,ללא כתובת,10799-10-1,דירה בבית קומות,4,ראשונה,130,"2,000,000 ₪"
0,0,14/05/2015,ללא כתובת,11195-101-3,דירה בבית קומות,5,ראשונה,127,"2,430,000 ₪"
17,1970,06/05/2015,בירם 11,11196-2-149,דירה בבית קומות,5,תשיעית,104.9,"1,425,000 ₪"
1,2000,30/03/2015,סתוונית 8,10800-14-2,דירה בבית קומות,3,ראשונה,100,"850,000 ₪"
2,2000,11/03/2015,יקינתון 63,11195-3-3,דירה בבית קומות,3,ראשונה,70,"1,600,000 ₪"
5,2003,08/03/2015,שחם 4,11196-121-13,דירה בבית קומות,5,קרקע,93,"2,080,000 ₪"
0,0,26/02/2015,ללא כתובת,10799-47-1,דירה בבית קומות,5,ראשונה,120,"1,740,000 ₪"
12,1970,12/02/2015,בירם 1,11196-2-39,דירה בבית קומות,4,עשירית,120.9,"1,380,000 ₪"
16,2008,11/02/2015,חלמיש 6,11196-130-114,דירה בבית קומות,4,אחת עשרה,112,"1,700,000 ₪"
12,1970,05/02/2015,בירם 1,11196-2-26,דירה בבית קומות,5,שביעית,128.6,"1,800,000 ₪"
12,1970,12/06/2011,בירם 1,11196-2-26,דירה בבית קומות,5,שביעית,128.6,"1,430,000 ₪"
12,1970,21/05/2008,בירם 1,11196-2-26,דירה בבית קומות,5,שביעית,128.6,"1,080,000 ₪"
12,1970,10/10/2007,בירם 1,11196-2-26,דירה בבית קומות,5,שביעית,128.6,"1,085,000 ₪"
12,1970,20/07/1999,בירם 1,11196-2-26,דירה בבית קומות,5,שביעית,128.6,"1,020,000 ₪"
17,1970,22/01/2015,בירם 11,11196-2-181,דירה בבית קומות,3,שבע עשרה,86.3,"1,200,000 ₪"
17,1970,27/06/2013,בירם 11,11196-2-181,דירה בבית קומות,3,שבע עשרה,86.3,"994,000 ₪"
16,2008,06/01/2015,חלמיש 2,11196-130-113,דירה בבית קומות,3,חמישית,70,"1,190,000 ₪"
0,0,01/01/2015,ללא כתובת,10799-18-2,דירה בבית קומות,1.5,שניה,35,"530,000 ₪"
0,0,31/12/2014,סייפן 10,10799-64-1,דירה בבית קומות,5,שלישית,143,"2,000,000 ₪"
13,1970,18/12/2014,בירם 3,11196-2-72,דירה בבית קומות,5,שישית,126.4,"1,300,000 ₪"
4,1980,12/12/2014,בירם 9,11196-2-112,דירה בבית קומות,5,ראשונה,113.1,"1,720,000 ₪"
0,0,01/12/2014,ללא כתובת,10799-21-1,דירה בבית קומות,4,ראשונה,106,"2,500,000 ₪"
16,2008,20/11/2014,חלמיש 2,11196-130-176,דירה בבית קומות,4,שתים עשרה,100,"1,625,000 ₪"
16,2008,13/11/2014,חלמיש 6,11196-130-112,דירה בבית קומות,2,שניה,53,"1,000,000 ₪"
0,0,07/10/2014,ללא כתובת,10800-27-4,דירה בבית קומות,5,ראשונה,113,"2,200,000 ₪"
0,0,30/09/2014,משה בליטנטל 14,10799-54-1,דירה בבית קומות,4,ראשונה,120,"2,280,000 ₪"
17,1970,04/08/2014,בירם 11,11196-2-73,דירה בבית קומות,6,שישית,117.6,"1,349,000 ₪"
17,1970,05/10/2008,בירם 11,11196-2-73,דירה בבית קומות,6,שישית,117.6,"720,000 ₪"
17,1970,11/02/1999,בירם 11,11196-2-73,דירה בבית קומות,6,שישית,117.6,"1,006,000 ₪"
0,0,08/07/2014,ללא כתובת,10799-25-1,דירה בבית קומות,5,לא ידוע,120,"2,430,000 ₪"
13,1970,30/06/2014,בירם 3,11196-2-62,דירה בבית קומות,3,שלישית,76.9,"1,075,000 ₪"
16,2008,25/06/2014,חלמיש 8,11196-130-110,דירה בבית קומות,4,שישית,112,"1,565,000 ₪"
16,2008,23/06/2014,חלמיש 8,11196-130-109,דירה בבית קומות,3,רביעית,93,"1,250,000 ₪"
13,1970,29/04/2014,בירם 3,11196-2-98,דירה בבית קומות,3,שתים עשרה,64.3,"1,024,000 ₪"
13,1970,10/06/1999,בירם 3,11196-2-98,דירה בבית קומות,3,שתים עשרה,64.3,"756,000 ₪"
0,0,03/04/2014,ללא כתובת,10800-10-6,דירה בבית קומות,5.5,שניה,140,"1,905,000 ₪"
13,1970,03/04/2014,בירם 3,11196-2-52,דירה בבית קומות,5,ראשונה,125.3,"1,380,000 ₪"
0,0,03/04/2014,סייפן 10,10799-64-2,דירה בבית קומות,5,ראשונה,110,"2,150,000 ₪"
3,1970,27/03/2014,בירם 5,11196-2-106,דירה בבית קומות,5,שלישית,127.8,"2,650,000 ₪"
3,1970,07/01/2008,בירם 5,11196-2-106,דירה בבית קומות,5,שלישית,127.8,"1,680,000 ₪"
3,1970,24/06/2002,בירם 5,11196-2-106,דירה בבית קומות,5,שלישית,127.8,"1,037,000 ₪"
2,1999,27/03/2014,משה בליטנטל 46,10800-28-4,דירה בבית קומות,4,שניה,96,"1,600,000 ₪"
16,2008,10/03/2014,חלמיש 2,11196-130-108,דירה בבית קומות,4,שמינית,100,"1,820,000 ₪"
2,2000,04/03/2014,יקינתון 63,11195-3-7,דירה בבית קומות,6,שישית,105,"1,915,000 ₪"
13,1970,27/02/2014,בירם 3,11196-2-100,דירה בבית קומות,4,שלוש עשרה,112.2,"2,220,000 ₪"
13,1970,22/05/1998,בירם 3,11196-2-100,דירה בבית קומות,4,שלוש עשרה,112.2,"808,000 ₪"
0,0,23/02/2014,ללא כתובת,12727-24-2,דירה בבית קומות,5,שניה,125,"795,000 ₪"
16,2008,20/02/2014,חלמיש 2,11196-130-107,דירה בבית קומות,3,שלישית,80,"1,050,000 ₪"
0,0,02/01/2014,ללא כתובת,11195-9-5,דירה בבית קומות,5,שניה,132,"2,549,000 ₪"
12,1970,30/12/2013,בירם 1,11196-2-11,דירה בבית קומות,4,שלישית,121.3,"1,145,000 ₪"
2,1999,26/12/2013,משה בליטנטל 46,10800-28-3,דירה בבית קומות,5.5,שניה,158,"1,650,000 ₪"
16,2008,24/12/2013,חלמיש 8,11196-130-106,דירה בבית קומות,4.5,חמישית,109,"1,640,000 ₪"
12,1970,10/12/2013,בירם 1,11196-2-35,דירה בבית קומות,4.5,תשיעית,120.6,"1,200,000 ₪"
16,2008,03/12/2013,חלמיש 8,11196-130-105,דירה בבית קומות,4,חמישית,110,"1,470,000 ₪"
2,1999,24/11/2013,סתוונית 10,10800-15-5,דירה בבית קומות,5,לא ידוע,105,"1,610,000 ₪"
0,0,20/11/2013,משה בליטנטל 36,10799-33-1,דירה בבית קומות,5,שניה,120,"1,660,000 ₪"
4,1990,10/11/2013,אגוז 4,10800-21-1,דירה בבית קומות,4,לא ידוע,100,"1,675,000 ₪"
3,1996,31/10/2013,יקינתון 61,11195-5-2,דירה בבית קומות,5,רביעית,129,"1,975,000 ₪"
16,2008,09/10/2013,חלמיש 8,11196-130-104,דירה בבית קומות,2,רביעית,65,"940,000 ₪"
16,2008,17/09/2013,חלמיש 8,11196-130-177,דירה בבית קומות,3,אחת עשרה,65,"1,250,000 ₪"
16,2008,03/09/2013,חלמיש 8,11196-130-103,דירה בבית קומות,3,רביעית,80,"1,150,000 ₪"
1,2003,31/08/2013,סתוונית 2,10800-9-3,דירה בבית קומות,3,ראשונה,92,"1,800,000 ₪"
13,1970,30/08/2013,בירם 3,11196-2-94,דירה בבית קומות,3,אחת עשרה,68.2,"1,150,000 ₪"
13,1970,22/03/2005,בירם 3,11196-2-94,דירה בבית קומות,3,אחת עשרה,68.2,"603,000 ₪"
16,2008,27/08/2013,חלמיש 4,11196-130-102,דירה בבית קומות,4,חמישית,80,"1,651,000 ₪"
0,0,14/08/2013,ללא כתובת,10799-10-2,דירה בבית קומות,6,שניה,134,"1,709,000 ₪"
5,2003,18/07/2013,שחם 4,11196-121-12,דירה בבית קומות,4,קרקע,94,"1,970,000 ₪"
3,1996,21/06/2013,הסחלב 11,11195-12-3,דירה בבית קומות,5,שניה,100,"1,950,000 ₪"
12,1970,23/05/2013,בירם 1,11196-2-6,דירה בבית קומות,5,שניה,130.9,"1,225,000 ₪"
16,2008,25/04/2013,חלמיש 4,11196-130-100,דירה בבית קומות,4,חמישית,100,"1,585,000 ₪"
16,2008,25/04/2013,חלמיש 8,11196-130-101,דירה בבית קומות,4,שביעית,107,"1,679,000 ₪"
16,2008,21/04/2013,חלמיש 8,11196-130-99,דירה בבית קומות,4,עשירית,115,"1,550,000 ₪"
16,2008,18/04/2013,חלמיש 8,11196-130-98,דירה בבית קומות,3,ראשונה,90,"1,300,000 ₪"
12,1970,18/04/2013,בירם 1,11196-2-8,דירה בבית קומות,4,שניה,80.3,"510,000 ₪"
16,2008,14/04/2013,חלמיש 8,11196-130-178,דירה בבית קומות,4.5,תשיעית,100,"1,630,000 ₪"
16,2008,18/03/2013,חלמיש 4,11196-130-97,דירה בבית קומות,4,ראשונה,90,"1,630,000 ₪"
0,0,13/03/2013,ללא כתובת,10799-68-1,דירה בבית קומות,5,שניה,132,"1,520,000 ₪"
16,2008,28/02/2013,חלמיש 6,11196-130-96,דירה בבית קומות,4.5,עשירית,130,"1,540,000 ₪"
17,1970,20/02/2013,בירם 11,11196-2-136,דירה בבית קומות,4,שישית,106,"1,449,000 ₪"
17,1970,27/09/1998,בירם 11,11196-2-136,דירה בבית קומות,4,שישית,106,"912,000 ₪"
16,2008,06/02/2013,חלמיש 6,11196-130-95,דירה בבית קומות,4.5,חמישית,132,"1,715,000 ₪"
17,1970,30/01/2013,בירם 11,11196-2-126,דירה בבית קומות,4,שלישית,87.4,"1,200,000 ₪"
0,0,03/01/2013,סייפן 16,10799-62-1,דירה בבית קומות,4,חמישית,130,"1,949,000 ₪"
0,0,03/01/2013,ללא כתובת,12842-10-1,דירה בבית קומות,5,שניה,120,"2,170,000 ₪"
16,2008,02/01/2013,חלמיש 8,11196-130-94,דירה בבית קומות,3,שלישית,93,"1,050,000 ₪"
1,1995,03/12/2012,הסחלב 9,11195-11-5,דירה בבית קומות,5,ראשונה,97,"1,450,000 ₪"
17,1970,28/11/2012,בירם 11,11196-2-123,דירה בבית קומות,4,שלישית,87.6,"1,525,000 ₪"
17,1970,02/08/2009,בירם 11,11196-2-123,דירה בבית קומות,4,שלישית,87.6,"1,000,000 ₪"
17,1970,06/05/2008,בירם 11,11196-2-123,דירה בבית קומות,4,שלישית,87.6,"446,000 ₪"
17,1970,03/10/2006,בירם 11,11196-2-123,דירה בבית קומות,4,שלישית,87.6,"559,000 ₪"
0,0,21/11/2012,ללא כתובת,10799-47-2,דירה בבית קומות,6,ראשונה,132,"1,649,000 ₪"
0,0,16/11/2012,סייפן 10,10799-64-3,דירה בבית קומות,2,ראשונה,50,"890,000 ₪"
0,0,14/11/2012,ללא כתובת,11195-9-4,דירה בבית קומות,5,שניה,132,"2,300,000 ₪"
16,2008,12/11/2012,חלמיש 4,11196-130-93,דירה בבית קומות,4,רביעית,100,"1,535,000 ₪"
0,0,11/11/2012,ללא כתובת,10799-18-3,דירה בבית קומות,6,רביעית,147,"2,375,000 ₪"
0,0,11/11/2012,ללא כתובת,10799-24-1,דירה בבית קומות,5,שניה,120,"2,320,000 ₪"
3,2000,01/11/2012,סתוונית 13,10800-17-3,דירה בבית קומות,5,שניה,115,"1,840,000 ₪"
1,1993,21/10/2012,משה בליטנטל 48,10800-26-2,דירה בבית קומות,6,שניה,129,"2,400,000 ₪"
16,2008,27/09/2012,חלמיש 8,11196-130-92,דירה בבית קומות,3,שמינית,80,"960,000 ₪"
16,2008,23/09/2012,חלמיש 8,11196-130-179,דירה בבית קומות,4,שביעית,105,"1,500,000 ₪"
0,0,09/09/2012,ללא כתובת,11195-101-9,דירה בבית קומות,5,שלישית,107,"1,800,000 ₪"
17,1970,30/08/2012,בירם 11,11196-2-162,דירה בבית קומות,4,שלוש עשרה,87.3,"1,200,000 ₪"
16,2008,29/08/2012,חלמיש 6,11196-130-91,דירה בבית קומות,3,ראשונה,74,"1,215,000 ₪"
3,1996,23/08/2012,יקינתון 55,11195-10-2,דירה בבית קומות,5.5,שלישית,120,"2,040,000 ₪"
0,0,08/08/2012,ללא כתובת,10799-32-1,דירה בבית קומות,4.5,ראשונה,146,"1,540,000 ₪"
12,1970,05/07/2012,בירם 1,11196-2-27,דירה בבית קומות,4,שביעית,120,"1,410,000 ₪"
7,2009,05/07/2012,שחם 5,11196-144-1,דירה בבית קומות,5,קומה 0,126.85,"2,275,000 ₪"
7,2009,21/05/2009,שחם 5,11196-144-1,דירה בבית קומות,5,קומה 0,126.85,"1,516,000 ₪"
16,2008,28/06/2012,חלמיש 8,11196-130-90,דירה בבית קומות,4,חמש עשרה,90,"1,870,000 ₪"
16,2008,29/04/2012,חלמיש 8,11196-130-89,דירה בבית קומות,2,שלישית,40,"850,000 ₪"
0,1994,18/04/2012,סתוונית 1,10800-11-1,דירה בבית קומות,3,לא ידוע,70,"1,219,000 ₪"
16,2008,18/04/2012,חלמיש 8,11196-130-88,דירה בבית קומות,4,לא ידוע,100,"1,493,000 ₪"
0,0,21/03/2012,ללא כתובת,11195-101-2,דירה בבית קומות,5,לא ידוע,127,"1,900,000 ₪"
0,0,14/03/2012,ללא כתובת,10799-36-2,דירה בבית קומות,5.5,שניה,120,"2,070,000 ₪"
16,2008,14/03/2012,חלמיש 2,11196-130-87,דירה בבית קומות,3,לא ידוע,75,"1,000,000 ₪"
16,2008,07/03/2012,חלמיש 8,11196-130-86,דירה בבית קומות,3,שלוש עשרה,79,"1,420,000 ₪"
0,0,29/02/2012,ללא כתובת,11195-101-1,דירה בבית קומות,5,לא ידוע,127,"2,050,000 ₪"
13,1970,22/02/2012,בירם 3,11196-2-69,דירה בבית קומות,4,חמישית,117.4,"1,350,000 ₪"
13,1970,29/01/2009,בירם 3,11196-2-69,דירה בבית קומות,4,חמישית,117.4,"766,000 ₪"
16,2008,25/01/2012,חלמיש 8,11196-130-180,דירה בבית קומות,3,רביעית,78,"975,000 ₪"
16,2008,15/12/2011,חלמיש 8,11196-130-85,דירה בבית קומות,3,רביעית,80,"1,050,000 ₪"
16,2008,14/12/2011,חלמיש 8,11196-130-84,דירה בבית קומות,5,ארבע עשרה,174,"2,290,000 ₪"
1,2000,07/12/2011,סתוונית 8,10800-14-1,דירה בבית קומות,4,לא ידוע,109,"1,800,000 ₪"
17,1970,26/10/2011,בירם 11,11196-2-172,דירה בבית קומות,5,חמש עשרה,104.8,"1,200,000 ₪"
16,2008,22/09/2011,חלמיש 2,11196-130-181,דירה בבית קומות,4,שלוש עשרה,100,"1,480,000 ₪"
0,0,16/09/2011,ללא כתובת,12727-24-1,דירה בבית קומות,5,ראשונה,130,"1,600,000 ₪"
0,0,16/09/2011,ללא כתובת,10799-38-6,דירה,5,לא ידוע,118,"1,600,000 ₪"
16,2008,02/08/2011,חלמיש 6,11196-130-83,דירה בבית קומות,4,אחת עשרה,112,"1,500,000 ₪"
13,1970,26/07/2011,בירם 3,11196-2-75,דירה בבית קומות,3,שישית,63.4,"700,000 ₪"
16,2008,19/07/2011,חלמיש 6,11196-130-82,דירה בבית קומות,3,לא ידוע,90,"1,190,000 ₪"
0,0,22/06/2011,ללא כתובת,10799-13-1,דירה בבית קומות,5.5,ראשונה,170,"2,550,000 ₪"
16,2008,15/06/2011,חלמיש 8,11196-130-81,דירה בבית קומות,5,תשיעית,120,"1,660,000 ₪"
0,0,12/06/2011,ללא כתובת,10799-36-3,דירה בבית קומות,5,ראשונה,120,"1,350,000 ₪"
1,1993,17/05/2011,משה בליטנטל 48,10800-26-1,דירה בבית קומות,5,שניה,140,"1,350,000 ₪"
0,0,17/04/2011,ללא כתובת,10799-24-2,דירה בבית קומות,6,שניה,108,"1,960,000 ₪"
16,2008,30/03/2011,חלמיש 2,11196-130-183,דירה בבית קומות,3,לא ידוע,95,"1,050,000 ₪"
0,0,16/03/2011,ללא כתובת,10800-7-1,דירה בבית קומות,4,לא ידוע,100,"2,050,000 ₪"
16,2008,03/03/2011,חלמיש 8,11196-130-184,דירה בבית קומות,4,ראשונה,100,"1,370,000 ₪"
3,1996,23/02/2011,יקינתון 61,11195-5-6,דירה בבית קומות,6,לא ידוע,120,"1,690,000 ₪"
13,1970,18/02/2011,בירם 3,11196-2-93,דירה בבית קומות,4,אחת עשרה,118.1,"1,335,000 ₪"
13,1970,13/03/2005,בירם 3,11196-2-93,דירה בבית קומות,4,אחת עשרה,118.1,"860,000 ₪"
16,2008,09/02/2011,חלמיש 6,11196-130-80,דירה בבית קומות,4,תשיעית,112,"1,471,000 ₪"
12,1970,17/01/2011,בירם 1,11196-2-38,דירה בבית קומות,5,עשירית,129.2,"1,300,000 ₪"
12,1970,05/08/2003,בירם 1,11196-2-38,דירה בבית קומות,5,עשירית,129.2,"869,000 ₪"
16,2008,29/12/2010,חלמיש 2,11196-130-78,דירה בבית קומות,4,אחת עשרה,111,"1,350,000 ₪"
0,0,26/12/2010,ללא כתובת,10799-38-7,דירה בבית קומות,5,שניה,131,"2,080,000 ₪"
0,2006,16/12/2010,אגוז 2,10800-22-2,דירה בבית קומות,4,לא ידוע,125,"2,625,000 ₪"
2,1990,14/12/2010,יקינתון 69,11195-1-4,דירה בבית קומות,5,שלישית,125,"1,800,000 ₪"
2,1994,09/12/2010,סתוונית 11,10800-13-1,דירה בבית קומות,5,ראשונה,112,"2,175,000 ₪"
0,0,08/12/2010,ללא כתובת,10799-38-8,דירת גן,5,לא ידוע,122,"2,120,000 ₪"
0,0,05/12/2010,ללא כתובת,10799-38-9,דירה בבית קומות,4,ראשונה,101,"1,560,000 ₪"
16,2008,23/11/2010,חלמיש 2,11196-130-77,דירה בבית קומות,3,אחת עשרה,70,"1,020,000 ₪"
17,1970,11/11/2010,בירם 11,11196-2-142,דירה בבית קומות,3,שביעית,73.2,"950,000 ₪"
12,1970,05/11/2010,בירם 1,11196-2-17,דירה בבית קומות,2,רביעית,63.7,"745,000 ₪"
17,1970,28/10/2010,בירם 11,11196-2-170,דירה בבית קומות,4,חמש עשרה,85.7,"1,010,000 ₪"
16,2008,18/10/2010,חלמיש 2,11196-130-76,משרד,לא ידוע,לא ידוע,לא ידוע,"194,000 ₪"
0,0,06/10/2010,ללא כתובת,10800-27-3,דירה בבית קומות,4,לא ידוע,100,"2,500,000 ₪"
17,1970,04/10/2010,בירם 11,11196-2-122,דירה בבית קומות,4.5,שניה,88,"875,000 ₪"
2,2000,20/09/2010,יקינתון 63,11195-3-2,דירה בבית קומות,3,ראשונה,80,"1,170,000 ₪"
0,0,20/09/2010,ללא כתובת,10799-63-1,דירה בבית קומות,6,שניה,168,"1,800,000 ₪"
16,2008,08/09/2010,חלמיש 6,11196-130-185,דירה בבית קומות,4,לא ידוע,100,"1,340,000 ₪"
0,0,07/09/2010,ללא כתובת,10800-7-2,דירה בבית קומות,5,לא ידוע,140,"2,500,000 ₪"
16,2008,02/09/2010,חלמיש 2,11196-130-75,תעשיה,לא ידוע,לא ידוע,46,"194,000 ₪"
12,1970,26/08/2010,בירם 1,11196-2-14,דירה בבית קומות,5,רביעית,127.7,"1,360,000 ₪"
0,0,25/08/2010,ללא כתובת,11195-9-3,דירה בבית קומות,5,לא ידוע,138,"1,625,000 ₪"
16,2008,15/08/2010,חלמיש 2,11196-130-74,דירה בבית קומות,3,תשיעית,95,"1,044,000 ₪"
0,0,15/08/2010,ללא כתובת,11196-144-0,מחסנים,לא ידוע,לא ידוע,5885,"125,000 ₪"
0,0,10/08/2010,ללא כתובת,10799-18-4,דירה בבית קומות,6,לא ידוע,120,"1,600,000 ₪"
16,2008,29/07/2010,חלמיש 2,11196-130-73,דירה בבית קומות,4,שמינית,104,"1,340,000 ₪"
16,2008,05/07/2010,חלמיש 8,11196-130-72,דירה בבית קומות,3,שלישית,80,"930,000 ₪"
16,2008,15/06/2010,חלמיש 6,11196-130-71,דירה בבית קומות,3,לא ידוע,90,"980,000 ₪"
0,0,02/06/2010,ללא כתובת,10799-38-2,דירה בבית קומות,5,ראשונה,146,"2,000,000 ₪"
0,0,26/05/2010,משה בליטנטל 14,10799-54-2,דירה בבית קומות,4,שניה,115,"2,325,000 ₪"
16,2008,25/04/2010,חלמיש 2,11196-130-187,דירה בבית קומות,4,שמינית,115,"1,130,000 ₪"
16,2008,14/04/2010,חלמיש 2,11196-130-188,דירה בבית קומות,4,עשירית,100,"1,325,000 ₪"
0,0,26/03/2010,ללא כתובת,10799-68-2,דירה בבית קומות,5,ראשונה,130,"1,654,000 ₪"
0,0,25/03/2010,ללא כתובת,10799-19-2,דירה בבית קומות,5,ראשונה,111,"1,630,000 ₪"
16,2008,22/03/2010,חלמיש 2,11196-130-189,דירה בבית קומות,4,לא ידוע,115,"1,245,000 ₪"
3,1996,15/03/2010,יקינתון 61,11195-7-2,דירה בבית קומות,5.5,ראשונה,107,"1,780,000 ₪"
7,2009,28/02/2010,שחם 1,11196-144-6,דירה בבית קומות,4,קומה 2,107.49,"1,389,000 ₪"
7,2009,03/08/2009,שחם 1,11196-144-6,דירה בבית קומות,4,קומה 2,107.49,"1,364,000 ₪"
7,2009,29/06/2009,שחם 1,11196-144-6,דירה בבית קומות,4,קומה 2,107.49,"1,344,000 ₪"
16,2008,28/02/2010,חלמיש 2,11196-130-70,דירה בבית קומות,5,שביעית,131,"1,549,999 ₪"
7,2009,26/02/2010,שחם 1,11196-144-3,דירה בבית קומות,4,קומה 1,107.49,"1,395,000 ₪"
7,2009,20/10/2009,שחם 1,11196-144-3,דירה בבית קומות,4,קומה 1,107.49,"1,398,000 ₪"
16,2008,23/02/2010,חלמיש 6,11196-130-69,דירה בבית קומות,3,ראשונה,92,"1,365,000 ₪"
16,2008,22/02/2010,חלמיש 6,11196-130-68,דירה בבית קומות,4,חמישית,112,"1,250,000 ₪"
16,2008,15/02/2010,חלמיש 2,11196-130-66,דירה בבית קומות,4,שלישית,109,"916,000 ₪"
16,2008,15/02/2010,חלמיש 2,11196-130-67,דירה,4,שלישית,97,"1,063,000 ₪"
16,2008,07/02/2010,חלמיש 8,11196-130-191,דירה בבית קומות,3,שניה,80,"950,000 ₪"
0,0,10/01/2010,ללא כתובת,10799-68-3,דירה בבית קומות,5,לא ידוע,119,"1,650,000 ₪"
0,0,28/12/2009,ללא כתובת,10799-13-2,דירה בבית קומות,5,לא ידוע,157,"1,850,000 ₪"
16,2008,24/11/2009,חלמיש 2,11196-130-65,דירה בבית קומות,6,שישית,165,"1,889,999 ₪"
0,0,13/11/2009,ללא כתובת,10799-38-11,דירה בבית קומות,5,לא ידוע,132,"1,900,000 ₪"
16,2008,11/11/2009,חלמיש 2,11196-130-64,דירה,5,שישית,150,"1,749,802 ₪"
16,2008,04/11/2009,חלמיש 2,11196-130-63,דירה בבית קומות,5,שמינית,134,"1,499,999 ₪"
16,2008,29/10/2009,חלמיש 2,11196-130-62,דירה בבית קומות,4,ראשונה,109,"1,025,000 ₪"
16,2008,26/10/2009,חלמיש 6,11196-130-61,דירה בבית קומות,5,שלוש עשרה,180,"1,999,999 ₪"
16,2008,26/10/2009,חלמיש 8,11196-130-195,דירה בבית קומות,3,שלוש עשרה,75,"955,000 ₪"
0,0,22/10/2009,ללא כתובת,10799-32-2,דירה בבית קומות,4.5,ראשונה,115,"1,475,000 ₪"
16,2008,20/10/2009,חלמיש 2,11196-130-59,דירה בבית קומות,4,שניה,109,"1,029,429 ₪"
16,2008,20/10/2009,חלמיש 2,11196-130-60,דירה בבית קומות,6,שביעית,165,"1,711,999 ₪"
16,2008,13/10/2009,חלמיש 6,11196-130-58,דירה,5,ארבע עשרה,140,"1,599,999 ₪"
7,2009,09/10/2009,שחם 1,11196-144-4,דירה בבית קומות,4,קומה 1,107.49,"1,366,000 ₪"
0,0,04/10/2009,ללא כתובת,10800-3-1,דירה בבית קומות,4,שלישית,95,"1,500,000 ₪"
16,2008,22/09/2009,חלמיש 2,11196-130-57,דירה,5,חמישית,132,"1,250,000 ₪"
0,0,25/08/2009,ללא כתובת,10799-49-1,דירה בבית קומות,5,לא ידוע,120,"1,395,000 ₪"
16,2008,18/08/2009,חלמיש 2,11196-130-201,דירה בבית קומות,4,תשיעית,119,"1,229,000 ₪"
16,2008,16/08/2009,חלמיש 2,11196-130-202,דירה בבית קומות,4,שלישית,109,"1,009,000 ₪"
16,2008,13/08/2009,חלמיש 2,11196-130-203,דירה בבית קומות,4,חמישית,109,"1,040,000 ₪"
16,2008,11/08/2009,חלמיש 2,11196-130-204,דירה בבית קומות,4,שניה,109,"1,000,000 ₪"
16,2008,03/08/2009,חלמיש 2,11196-130-205,דירה בבית קומות,4.5,שביעית,132,"1,114,000 ₪"
16,2008,02/08/2009,חלמיש 2,11196-130-206,דירה בבית קומות,5,תשיעית,134,"1,369,000 ₪"
7,2009,27/07/2009,שחם 1,11196-144-12,דירה בבית קומות,5,קומה 5,133.19,"1,540,000 ₪"
16,2008,22/07/2009,חלמיש 2,11196-130-207,דירה בבית קומות,4,שלישית,109,"970,000 ₪"
7,2009,15/07/2009,שחם 1,11196-144-14,דירת גג,5,קומה 6,133.19,"1,700,000 ₪"
16,2008,14/07/2009,חלמיש 2,11196-130-210,דירה בבית קומות,4,רביעית,109,"963,000 ₪"
16,2008,12/07/2009,חלמיש 2,11196-130-211,דירה בבית קומות,4,ראשונה,109,"954,000 ₪"
16,2008,29/06/2009,חלמיש 2,11196-130-43,דירה,4,רביעית,109,"979,200 ₪"
16,2008,23/06/2009,חלמיש 2,11196-130-42,דירה,4,חמישית,100,"954,999 ₪"
0,0,22/06/2009,ללא כתובת,10799-45-1,בית בודד,6,לא ידוע,161,"1,650,000 ₪"
16,2008,22/06/2009,חלמיש 2,11196-130-41,דירה,4,רביעית,100,"999,999 ₪"
16,2008,16/06/2009,חלמיש 8,11196-130-212,דירה בבית קומות,3,ראשונה,93,"880,000 ₪"
16,2008,16/06/2009,חלמיש 2,11196-130-40,דירה,4,חמישית,100,"968,000 ₪"
2,2000,15/06/2009,יקינתון 63,11195-3-8,דירה בבית קומות,6,רביעית,160,"1,250,000 ₪"
